0,0
0.744,84
1.392,194
2.112,425
2.725,493
3.073,442
4.416,431
4.788,313
5.52,395
6.804,307
7.249,263
7.801,367
9.66,309
10.489,272
10.944,259
11.341,307
11.676,310
11.988,322
14.628,408
15.288,578
16.056,803
16.821,596
17.653,0
